# Longitud de onda (micrones)	Flujo (W)
3.598607692074e+00	5.937134670171e-30
3.598755031401e+00	5.939385844311e-30
3.598902370728e+00	5.941637018450e-30
3.599049710055e+00	5.943888192590e-30
3.599197049381e+00	5.946139366730e-30
3.599344388708e+00	5.948390540870e-30
3.599491728035e+00	5.950641715010e-30
3.599639067361e+00	5.952892889150e-30
3.599786406688e+00	5.955144063290e-30
3.599933746015e+00	5.957395237430e-30
3.600081085341e+00	5.959646411569e-30
3.600228424668e+00	5.961897585709e-30
3.600375763995e+00	5.964148759849e-30
3.600523103322e+00	5.966399933989e-30
3.600670442648e+00	5.968651108129e-30
3.600817781975e+00	5.970902282269e-30
3.600965121302e+00	5.973153456409e-30
3.601112460628e+00	5.975404630549e-30
3.601259799955e+00	5.977655804688e-30
3.601407139282e+00	5.979906978828e-30
3.601554478608e+00	5.982158152968e-30
3.601701817935e+00	5.984409327108e-30
3.601849157262e+00	5.986660501248e-30
3.601996496589e+00	5.988911675388e-30
3.602143835915e+00	5.991162849528e-30
3.602291175242e+00	5.993414023668e-30
3.602438514569e+00	5.995665197807e-30
3.602585853895e+00	5.997916371947e-30
3.602733193222e+00	6.000167546087e-30
3.602880532549e+00	6.002418720227e-30
3.603027871875e+00	6.004669894367e-30
3.603175211202e+00	6.006921068507e-30
3.603322550529e+00	6.009172242647e-30
3.603469889856e+00	6.011423416787e-30
3.603617229182e+00	6.013674590926e-30
3.603764568509e+00	6.015925765066e-30
3.603911907836e+00	6.018176939206e-30
3.604059247162e+00	6.020428113346e-30
3.604206586489e+00	6.022679287486e-30
3.604353925816e+00	6.024930461626e-30
3.604501265142e+00	6.027181635766e-30
3.604648604469e+00	6.029432809905e-30
3.604795943796e+00	6.031683984045e-30
3.604943283123e+00	6.033935158185e-30
3.605090622449e+00	6.036186332325e-30
3.605237961776e+00	6.038437506465e-30
3.605385301103e+00	6.040688680605e-30
3.605532640429e+00	6.042939854745e-30
3.605679979756e+00	6.045191028885e-30
3.605827319083e+00	6.047442203024e-30
3.605974658409e+00	6.049693370473e-30
3.606121997736e+00	6.051944460994e-30
3.606269337063e+00	6.054195318674e-30
3.606416676390e+00	6.056445559700e-30
3.606564015716e+00	6.058694296560e-30
3.606711355043e+00	6.060939654081e-30
3.606858694370e+00	6.063178018668e-30
3.607006033696e+00	6.065403053576e-30
3.607153373023e+00	6.067604684968e-30
3.607300712350e+00	6.069768470470e-30
3.607448051676e+00	6.071875881118e-30
3.607595391003e+00	6.073905938766e-30
3.607742730330e+00	6.075838227554e-30
3.607890069657e+00	6.077656684132e-30
3.608037408983e+00	6.079353044091e-30
3.608184748310e+00	6.080928787361e-30
3.608332087637e+00	6.082394756901e-30
3.608479426963e+00	6.083768693213e-30
3.608626766290e+00	6.085071549222e-30
3.608774105617e+00	6.086323832436e-30
3.608921444943e+00	6.087542967218e-30
3.609068784270e+00	6.088742089917e-30
3.609216123597e+00	6.089930081117e-30
3.609363462924e+00	6.091112368241e-30
3.609510802250e+00	6.092291962675e-30
3.609658141577e+00	6.093470386094e-30
3.609805480904e+00	6.094648340403e-30
3.609952820230e+00	6.095826121594e-30
3.610100159557e+00	6.097003853134e-30
3.610247498884e+00	6.098181583488e-30
3.610394838211e+00	6.099359313842e-30
3.610542177537e+00	6.100537044196e-30
3.610689516864e+00	6.101714774550e-30
3.610836856191e+00	6.102892504904e-30
3.610984195517e+00	6.104070235258e-30
3.611131534844e+00	6.105247965612e-30
3.611278874171e+00	6.106425695966e-30
3.611426213497e+00	6.107603426320e-30
3.611573552824e+00	6.108781156674e-30
3.611720892151e+00	6.109958887028e-30
3.611868231478e+00	6.111136617382e-30
3.612015570804e+00	6.112314347736e-30
3.612162910131e+00	6.113492078090e-30
3.612310249458e+00	6.114669808444e-30
3.612457588784e+00	6.115847538798e-30
3.612604928111e+00	6.117025269152e-30
3.612752267438e+00	6.118202999506e-30
3.612899606764e+00	6.119380729860e-30
3.613046946091e+00	6.120558460214e-30
3.613194285418e+00	6.121736190568e-30
3.613341624745e+00	6.122913920922e-30
3.613488964071e+00	6.124091651276e-30
3.613636303398e+00	6.125269381630e-30
3.613783642725e+00	6.126447111984e-30
3.613930982051e+00	6.127624842338e-30
3.614078321378e+00	6.128802572692e-30
3.614225660705e+00	6.129980303046e-30
3.614373000031e+00	6.131158033400e-30
3.614520339358e+00	6.132335763754e-30
3.614667678685e+00	6.133513494108e-30
3.614815018012e+00	6.134691224462e-30
3.614962357338e+00	6.135868954816e-30
3.615109696665e+00	6.137046685170e-30
3.615257035992e+00	6.138224415524e-30
3.615404375318e+00	6.139402145878e-30
3.615551714645e+00	6.140579876232e-30
3.615699053972e+00	6.141757606585e-30
3.615846393298e+00	6.142935336939e-30
3.615993732625e+00	6.144113067293e-30
3.616141071952e+00	6.145290797647e-30
3.616288411279e+00	6.146468528001e-30
3.616435750605e+00	6.147646258355e-30
3.616583089932e+00	6.148823988709e-30
3.616730429259e+00	6.150001719063e-30
3.616877768585e+00	6.151179449417e-30
3.617025107912e+00	6.152357179771e-30
3.617172447239e+00	6.153534910125e-30
3.617319786565e+00	6.154712640479e-30
3.617467125892e+00	6.155890370833e-30
3.617614465219e+00	6.157068101187e-30
3.617761804546e+00	6.158245831541e-30
3.617909143872e+00	6.159423561895e-30
3.618056483199e+00	6.160601292249e-30
3.618203822526e+00	6.161779022603e-30
3.618351161852e+00	6.162956752957e-30
3.618498501179e+00	6.164134483311e-30
3.618645840506e+00	6.165312213665e-30
3.618793179832e+00	6.166489944019e-30
3.618940519159e+00	6.167667674373e-30
3.619087858486e+00	6.168845404727e-30
3.619235197813e+00	6.170023135081e-30
3.619382537139e+00	6.171200865435e-30
3.619529876466e+00	6.172378595789e-30
3.619677215793e+00	6.173556326143e-30
3.619824555119e+00	6.174734056497e-30
3.619971894446e+00	6.175911786851e-30
3.620119233773e+00	6.177089517205e-30
3.620266573099e+00	6.178267247559e-30
3.620413912426e+00	6.179444977913e-30
3.620561251753e+00	6.180622708267e-30
3.620708591080e+00	6.181800438621e-30
3.620855930406e+00	6.182978168975e-30
3.621003269733e+00	6.184155899329e-30
3.621150609060e+00	6.185333629683e-30
3.621297948386e+00	6.186511360037e-30
3.621445287713e+00	6.187689090391e-30
3.621592627040e+00	6.188866820745e-30
3.621739966366e+00	6.190044551099e-30
3.621887305693e+00	6.191222281453e-30
3.622034645020e+00	6.192400011807e-30
3.622181984347e+00	6.193577742161e-30
3.622329323673e+00	6.194755472515e-30
3.622476663000e+00	6.195933202869e-30
3.622624002327e+00	6.197110933223e-30
3.622771341653e+00	6.198288663577e-30
3.622918680980e+00	6.199466393931e-30
3.623066020307e+00	6.200644124285e-30
3.623213359633e+00	6.201821854639e-30
3.623360698960e+00	6.202999584993e-30
3.623508038287e+00	6.204177315346e-30
3.623655377614e+00	6.205355045700e-30
3.623802716940e+00	6.206532776054e-30
3.623950056267e+00	6.207710506408e-30
3.624097395594e+00	6.208888236762e-30
3.624244734920e+00	6.210065967116e-30
3.624392074247e+00	6.211243697470e-30
3.624539413574e+00	6.212421427824e-30
3.624686752900e+00	6.213599158178e-30
3.624834092227e+00	6.214776888532e-30
3.624981431554e+00	6.215954618886e-30
3.625128770881e+00	6.217132349240e-30
3.625276110207e+00	6.218310079594e-30
3.625423449534e+00	6.219487809948e-30
3.625570788861e+00	6.220665540302e-30
3.625718128187e+00	6.221843270656e-30
3.625865467514e+00	6.223021001010e-30
3.626012806841e+00	6.224198731364e-30
3.626160146167e+00	6.225376461718e-30
3.626307485494e+00	6.226554192072e-30
3.626454824821e+00	6.227731922426e-30
3.626602164148e+00	6.228909652780e-30
3.626749503474e+00	6.230087383134e-30
3.626896842801e+00	6.231265113488e-30
3.627044182128e+00	6.232442843842e-30
3.627191521454e+00	6.233620574196e-30
3.627338860781e+00	6.234798304550e-30
3.627486200108e+00	6.235976034904e-30
3.627633539434e+00	6.237153765258e-30
3.627780878761e+00	6.238331495612e-30
3.627928218088e+00	6.239509225966e-30
3.628075557415e+00	6.240686956320e-30
3.628222896741e+00	6.241864686674e-30
3.628370236068e+00	6.243042417028e-30
3.628517575395e+00	6.244220147382e-30
3.628664914721e+00	6.245397877736e-30
3.628812254048e+00	6.246575608090e-30
3.628959593375e+00	6.247753338444e-30
3.629106932701e+00	6.248931068798e-30
3.629254272028e+00	6.250108799152e-30
3.629401611355e+00	6.251286529506e-30
3.629548950682e+00	6.252464259860e-30
3.629696290008e+00	6.253641990214e-30
3.629843629335e+00	6.254819720568e-30
3.629990968662e+00	6.255997450922e-30
3.630138307988e+00	6.257175181276e-30
3.630285647315e+00	6.258352911630e-30
3.630432986642e+00	6.259530641984e-30
3.630580325968e+00	6.260708372338e-30
3.630727665295e+00	6.261886102692e-30
3.630875004622e+00	6.263063833046e-30
3.631022343949e+00	6.264241563399e-30
3.631169683275e+00	6.265419293753e-30
3.631317022602e+00	6.266597024107e-30
3.631464361929e+00	6.267774754461e-30
3.631611701255e+00	6.268952484815e-30
3.631759040582e+00	6.270130215169e-30
3.631906379909e+00	6.271307945523e-30
3.632053719235e+00	6.272485675877e-30
3.632201058562e+00	6.273663406231e-30
3.632348397889e+00	6.274841136585e-30
3.632495737216e+00	6.276018866939e-30
3.632643076542e+00	6.277196597293e-30
3.632790415869e+00	6.278374327647e-30
3.632937755196e+00	6.279552058001e-30
3.633085094522e+00	6.280729788355e-30
3.633232433849e+00	6.281907518709e-30
3.633379773176e+00	6.283085249063e-30
3.633527112502e+00	6.284262979417e-30
3.633674451829e+00	6.285440709771e-30
3.633821791156e+00	6.286618440125e-30
3.633969130483e+00	6.287796170479e-30
3.634116469809e+00	6.288973900833e-30
3.634263809136e+00	6.290151631187e-30
3.634411148463e+00	6.291329361541e-30
3.634558487789e+00	6.292507091895e-30
3.634705827116e+00	6.293684822249e-30
3.634853166443e+00	6.294862552603e-30
3.635000505769e+00	6.296040282957e-30
3.635147845096e+00	6.297218013311e-30
3.635295184423e+00	6.298395743665e-30
3.635442523750e+00	6.299573474019e-30
3.635589863076e+00	6.300751204373e-30
3.635737202403e+00	6.301928934727e-30
3.635884541730e+00	6.303106665081e-30
3.636031881056e+00	6.304284395435e-30
3.636179220383e+00	6.305462125789e-30
3.636326559710e+00	6.306639856143e-30
3.636473899037e+00	6.307817586497e-30
3.636621238363e+00	6.308995316851e-30
3.636768577690e+00	6.310173047205e-30
3.636915917017e+00	6.311350777559e-30
3.637063256343e+00	6.312528507913e-30
3.637210595670e+00	6.313706238267e-30
3.637357934997e+00	6.314883968621e-30
3.637505274323e+00	6.316061698975e-30
3.637652613650e+00	6.317239429329e-30
3.637799952977e+00	6.318417159683e-30
3.637947292304e+00	6.319594890037e-30
3.638094631630e+00	6.320772620391e-30
3.638241970957e+00	6.321950350745e-30
3.638389310284e+00	6.323128081099e-30
3.638536649610e+00	6.324305811453e-30
3.638683988937e+00	6.325483541806e-30
3.638831328264e+00	6.326661272160e-30
3.638978667590e+00	6.327839002514e-30
3.639126006917e+00	6.329016732868e-30
3.639273346244e+00	6.330194463222e-30
3.639420685571e+00	6.331372193576e-30
3.639568024897e+00	6.332549923930e-30
3.639715364224e+00	6.333727654284e-30
3.639862703551e+00	6.334905384638e-30
3.640010042877e+00	6.336083114992e-30
3.640157382204e+00	6.337260845346e-30
3.640304721531e+00	6.338438575700e-30
3.640452060857e+00	6.339616306054e-30
3.640599400184e+00	6.340794036408e-30
3.640746739511e+00	6.341971766762e-30
3.640894078838e+00	6.343149497116e-30
3.641041418164e+00	6.344327227470e-30
3.641188757491e+00	6.345504957824e-30
3.641336096818e+00	6.346682688178e-30
3.641483436144e+00	6.347860418532e-30
3.641630775471e+00	6.349038148886e-30
3.641778114798e+00	6.350215879240e-30
3.641925454124e+00	6.351393609594e-30
3.642072793451e+00	6.352571339948e-30
3.642220132778e+00	6.353749070302e-30
3.642367472105e+00	6.354926800656e-30
3.642514811431e+00	6.356104531010e-30
3.642662150758e+00	6.357282261364e-30
3.642809490085e+00	6.358459991718e-30
3.642956829411e+00	6.359637722072e-30
3.643104168738e+00	6.360815452426e-30
3.643251508065e+00	6.361993182780e-30
3.643398847391e+00	6.363170913134e-30
3.643546186718e+00	6.364348643488e-30
3.643693526045e+00	6.365526373842e-30
3.643840865372e+00	6.366704104196e-30
3.643988204698e+00	6.367881834550e-30
3.644135544025e+00	6.369059564904e-30
3.644282883352e+00	6.370237295258e-30
3.644430222678e+00	6.371415025612e-30
3.644577562005e+00	6.372592755966e-30
3.644724901332e+00	6.373770486320e-30
3.644872240658e+00	6.374948216674e-30
3.645019579985e+00	6.376125947028e-30
3.645166919312e+00	6.377303677382e-30
3.645314258639e+00	6.378481407736e-30
3.645461597965e+00	6.379659138090e-30
3.645608937292e+00	6.380836868444e-30
3.645756276619e+00	6.382014598798e-30
3.645903615945e+00	6.383192329152e-30
3.646050955272e+00	6.384370059506e-30
3.646198294599e+00	6.385547789860e-30
3.646345633925e+00	6.386725520214e-30
3.646492973252e+00	6.387903250567e-30
3.646640312579e+00	6.389080980921e-30
3.646787651906e+00	6.390258711275e-30
3.646934991232e+00	6.391436441629e-30
3.647082330559e+00	6.392614171983e-30
3.647229669886e+00	6.393791902337e-30
3.647377009212e+00	6.394969632691e-30
3.647524348539e+00	6.396147363045e-30
3.647671687866e+00	6.397325093399e-30
3.647819027192e+00	6.398502823753e-30
3.647966366519e+00	6.399680554107e-30
3.648113705846e+00	6.400858284461e-30
3.648261045173e+00	6.402036014815e-30
3.648408384499e+00	6.403213745169e-30
3.648555723826e+00	6.404391475523e-30
3.648703063153e+00	6.405569205877e-30
3.648850402479e+00	6.406746936231e-30
3.648997741806e+00	6.407924666585e-30
3.649145081133e+00	6.409102396939e-30
3.649292420459e+00	6.410280127293e-30
3.649439759786e+00	6.411457857647e-30
3.649587099113e+00	6.412635588001e-30
3.649734438440e+00	6.413813318355e-30
3.649881777766e+00	6.414991048709e-30
3.650029117093e+00	6.416168779063e-30
3.650176456420e+00	6.417346509417e-30
3.650323795746e+00	6.418524239771e-30
3.650471135073e+00	6.419701970125e-30
3.650618474400e+00	6.420879700479e-30
3.650765813726e+00	6.422057430833e-30
3.650913153053e+00	6.423235161187e-30
3.651060492380e+00	6.424412891541e-30
3.651207831707e+00	6.425590621895e-30
3.651355171033e+00	6.426768352249e-30
3.651502510360e+00	6.427946082603e-30
3.651649849687e+00	6.429123812957e-30
3.651797189013e+00	6.430301543311e-30
3.651944528340e+00	6.431479273665e-30
3.652091867667e+00	6.432657004019e-30
3.652239206993e+00	6.433834734373e-30
3.652386546320e+00	6.435012464727e-30
3.652533885647e+00	6.436190195081e-30
3.652681224974e+00	6.437367925435e-30
3.652828564300e+00	6.438545655789e-30
3.652975903627e+00	6.439723386143e-30
3.653123242954e+00	6.440901116497e-30
3.653270582280e+00	6.442078846851e-30
3.653417921607e+00	6.443256577205e-30
3.653565260934e+00	6.444434307559e-30
3.653712600260e+00	6.445612037913e-30
3.653859939587e+00	6.446789768267e-30
3.654007278914e+00	6.447967498621e-30
3.654154618241e+00	6.449145228975e-30
3.654301957567e+00	6.450322959328e-30
3.654449296894e+00	6.451500689682e-30
3.654596636221e+00	6.452678420036e-30
3.654743975547e+00	6.453856150390e-30
3.654891314874e+00	6.455033880744e-30
3.655038654201e+00	6.456211611098e-30
3.655185993527e+00	6.457389341452e-30
3.655333332854e+00	6.458567071806e-30
3.655480672181e+00	6.459744802160e-30
3.655628011508e+00	6.460922532514e-30
3.655775350834e+00	6.462100262868e-30
3.655922690161e+00	6.463277993222e-30
3.656070029488e+00	6.464455723576e-30
3.656217368814e+00	6.465633453930e-30
3.656364708141e+00	6.466811184284e-30
3.656512047468e+00	6.467988914638e-30
3.656659386794e+00	6.469166644992e-30
3.656806726121e+00	6.470344375346e-30
3.656954065448e+00	6.471522105700e-30
3.657101404775e+00	6.472699836054e-30
3.657248744101e+00	6.473877566408e-30
3.657396083428e+00	6.475055296762e-30
3.657543422755e+00	6.476233027116e-30
3.657690762081e+00	6.477410757470e-30
3.657838101408e+00	6.478588487824e-30
3.657985440735e+00	6.479766218178e-30
3.658132780061e+00	6.480943948532e-30
3.658280119388e+00	6.482121678886e-30
3.658427458715e+00	6.483299409240e-30
3.658574798042e+00	6.484477139594e-30
3.658722137368e+00	6.485654869948e-30
3.658869476695e+00	6.486832600302e-30
3.659016816022e+00	6.488010330656e-30
3.659164155348e+00	6.489188061010e-30
3.659311494675e+00	6.490365791364e-30
3.659458834002e+00	6.491543521718e-30
3.659606173328e+00	6.492721252072e-30
3.659753512655e+00	6.493898982426e-30
3.659900851982e+00	6.495076712780e-30
3.660048191309e+00	6.496254443134e-30
3.660195530635e+00	6.497432173488e-30
3.660342869962e+00	6.498609903842e-30
3.660490209289e+00	6.499787634196e-30
3.660637548615e+00	6.500965364550e-30
3.660784887942e+00	6.502143094904e-30
3.660932227269e+00	6.503320825258e-30
3.661079566595e+00	6.504498555612e-30
3.661226905922e+00	6.505676285966e-30
3.661374245249e+00	6.506854016320e-30
3.661521584576e+00	6.508031746674e-30
3.661668923902e+00	6.509209477028e-30
3.661816263229e+00	6.510387207381e-30
3.661963602556e+00	6.511564937735e-30
3.662110941882e+00	6.512742668089e-30
3.662258281209e+00	6.513920398443e-30
3.662405620536e+00	6.515098128797e-30
3.662552959862e+00	6.516275859151e-30
3.662700299189e+00	6.517453589505e-30
3.662847638516e+00	6.518631319859e-30
3.662994977843e+00	6.519809050213e-30
3.663142317169e+00	6.520986780567e-30
3.663289656496e+00	6.522164510921e-30
3.663436995823e+00	6.523342241275e-30
3.663584335149e+00	6.524519971629e-30
3.663731674476e+00	6.525697701983e-30
3.663879013803e+00	6.526875432337e-30
3.664026353130e+00	6.528053162691e-30
3.664173692456e+00	6.529230893045e-30
3.664321031783e+00	6.530408623399e-30
3.664468371110e+00	6.531586353753e-30
3.664615710436e+00	6.532764084107e-30
3.664763049763e+00	6.533941814461e-30
3.664910389090e+00	6.535119544815e-30
3.665057728416e+00	6.536297275169e-30
3.665205067743e+00	6.537475005523e-30
3.665352407070e+00	6.538652735877e-30
3.665499746397e+00	6.539830466231e-30
3.665647085723e+00	6.541008196585e-30
3.665794425050e+00	6.542185926939e-30
3.665941764377e+00	6.543363657293e-30
3.666089103703e+00	6.544541387647e-30
3.666236443030e+00	6.545719118001e-30
3.666383782357e+00	6.546896848355e-30
3.666531121683e+00	6.548074578709e-30
3.666678461010e+00	6.549252309063e-30
3.666825800337e+00	6.550430039417e-30
3.666973139664e+00	6.551607769771e-30
3.667120478990e+00	6.552785500125e-30
3.667267818317e+00	6.553963230479e-30
3.667415157644e+00	6.555140960833e-30
3.667562496970e+00	6.556318691187e-30
3.667709836297e+00	6.557496421541e-30
3.667857175624e+00	6.558674151895e-30
3.668004514950e+00	6.559851882249e-30
3.668151854277e+00	6.561029612603e-30
3.668299193604e+00	6.562207342957e-30
3.668446532931e+00	6.563385073311e-30
3.668593872257e+00	6.564562803665e-30
3.668741211584e+00	6.565740534019e-30
3.668888550911e+00	6.566918264373e-30
3.669035890237e+00	6.568095994727e-30
3.669183229564e+00	6.569273725081e-30
3.669330568891e+00	6.570451455435e-30
3.669477908217e+00	6.571629185789e-30
3.669625247544e+00	6.572806916142e-30
3.669772586871e+00	6.573984646496e-30
3.669919926198e+00	6.575162376850e-30
3.670067265524e+00	6.576340107204e-30
3.670214604851e+00	6.577517837558e-30
3.670361944178e+00	6.578695567912e-30
3.670509283504e+00	6.579873298266e-30
3.670656622831e+00	6.581051028620e-30
3.670803962158e+00	6.582228758974e-30
3.670951301484e+00	6.583406489328e-30
3.671098640811e+00	6.584584219682e-30
3.671245980138e+00	6.585761950036e-30
3.671393319465e+00	6.586939680390e-30
3.671540658791e+00	6.588117410744e-30
3.671687998118e+00	6.589295141098e-30
3.671835337445e+00	6.590472871452e-30
3.671982676771e+00	6.591650601806e-30
3.672130016098e+00	6.592828332160e-30
3.672277355425e+00	6.594006062514e-30
3.672424694751e+00	6.595183792868e-30
3.672572034078e+00	6.596361523222e-30
3.672719373405e+00	6.597539253576e-30
3.672866712732e+00	6.598716983930e-30
3.673014052058e+00	6.599894714284e-30
3.673161391385e+00	6.601072444638e-30
3.673308730712e+00	6.602250174992e-30
3.673456070038e+00	6.603427905346e-30
3.673603409365e+00	6.604605635700e-30
3.673750748692e+00	6.605783366054e-30
3.673898088018e+00	6.606961096408e-30
3.674045427345e+00	6.608138826762e-30
3.674192766672e+00	6.609316557116e-30
3.674340105999e+00	6.610494287470e-30
3.674487445325e+00	6.611672017824e-30
3.674634784652e+00	6.612849748178e-30
3.674782123979e+00	6.614027478532e-30
3.674929463305e+00	6.615205208886e-30
3.675076802632e+00	6.616382939240e-30
3.675224141959e+00	6.617560669594e-30
3.675371481285e+00	6.618738399948e-30
3.675518820612e+00	6.619916130302e-30
3.675666159939e+00	6.621093860656e-30
3.675813499266e+00	6.622271591010e-30
3.675960838592e+00	6.623449321364e-30
3.676108177919e+00	6.624627051718e-30
3.676255517246e+00	6.625804782072e-30
3.676402856572e+00	6.626982512426e-30
3.676550195899e+00	6.628160242780e-30
3.676697535226e+00	6.629337973134e-30
3.676844874552e+00	6.630515703488e-30
3.676992213879e+00	6.631693433842e-30
3.677139553206e+00	6.632871164196e-30
3.677286892533e+00	6.634048894550e-30
3.677434231859e+00	6.635226624903e-30
3.677581571186e+00	6.636404355257e-30
3.677728910513e+00	6.637582085611e-30
3.677876249839e+00	6.638759815965e-30
3.678023589166e+00	6.639937546319e-30
3.678170928493e+00	6.641115276673e-30
3.678318267819e+00	6.642293007027e-30
3.678465607146e+00	6.643470737381e-30
3.678612946473e+00	6.644648467735e-30
3.678760285800e+00	6.645826198089e-30
3.678907625126e+00	6.647003928443e-30
3.679054964453e+00	6.648181658797e-30
3.679202303780e+00	6.649359389151e-30
3.679349643106e+00	6.650537119505e-30
3.679496982433e+00	6.651714849859e-30
3.679644321760e+00	6.652892580213e-30
3.679791661086e+00	6.654070310567e-30
3.679939000413e+00	6.655248040921e-30
3.680086339740e+00	6.656425771275e-30
3.680233679067e+00	6.657603501629e-30
3.680381018393e+00	6.658781231983e-30
3.680528357720e+00	6.659958962337e-30
3.680675697047e+00	6.661136692691e-30
3.680823036373e+00	6.662314423045e-30
3.680970375700e+00	6.663492153399e-30
3.681117715027e+00	6.664669883753e-30
3.681265054353e+00	6.665847614107e-30
3.681412393680e+00	6.667025344461e-30
3.681559733007e+00	6.668203074815e-30
3.681707072334e+00	6.669380805169e-30
3.681854411660e+00	6.670558535523e-30
3.682001750987e+00	6.671736265877e-30
3.682149090314e+00	6.672913996231e-30
3.682296429640e+00	6.674091726585e-30
3.682443768967e+00	6.675269456939e-30
3.682591108294e+00	6.676447187293e-30
3.682738447620e+00	6.677624917647e-30
3.682885786947e+00	6.678802648001e-30
3.683033126274e+00	6.679980378355e-30
3.683180465601e+00	6.681158108709e-30
3.683327804927e+00	6.682335839063e-30
3.683475144254e+00	6.683513569417e-30
3.683622483581e+00	6.684691299771e-30
3.683769822907e+00	6.685869030125e-30
3.683917162234e+00	6.687046760479e-30
3.684064501561e+00	6.688224490833e-30
3.684211840887e+00	6.689402221187e-30
3.684359180214e+00	6.690579951541e-30
3.684506519541e+00	6.691757681895e-30
3.684653858868e+00	6.692935412249e-30
3.684801198194e+00	6.694113142603e-30
3.684948537521e+00	6.695290872957e-30
3.685095876848e+00	6.696468603310e-30
3.685243216174e+00	6.697646333664e-30
3.685390555501e+00	6.698824064018e-30
3.685537894828e+00	6.700001794372e-30
3.685685234154e+00	6.701179524726e-30
3.685832573481e+00	6.702357255080e-30
3.685979912808e+00	6.703534985434e-30
3.686127252135e+00	6.704712715788e-30
3.686274591461e+00	6.705890446142e-30
3.686421930788e+00	6.707068176496e-30
3.686569270115e+00	6.708245906850e-30
3.686716609441e+00	6.709423637204e-30
3.686863948768e+00	6.710601367558e-30
3.687011288095e+00	6.711779097912e-30
3.687158627421e+00	6.712956828266e-30
3.687305966748e+00	6.714134558620e-30
3.687453306075e+00	6.715312288974e-30
3.687600645402e+00	6.716490019328e-30
3.687747984728e+00	6.717667749682e-30
3.687895324055e+00	6.718845480036e-30
3.688042663382e+00	6.720023210390e-30
3.688190002708e+00	6.721200940744e-30
3.688337342035e+00	6.722378671098e-30
3.688484681362e+00	6.723556401452e-30
3.688632020688e+00	6.724734131806e-30
3.688779360015e+00	6.725911862160e-30
3.688926699342e+00	6.727089592514e-30
3.689074038669e+00	6.728267322868e-30
3.689221377995e+00	6.729445053222e-30
3.689368717322e+00	6.730622783576e-30
3.689516056649e+00	6.731800513930e-30
3.689663395975e+00	6.732978244284e-30
3.689810735302e+00	6.734155974638e-30
3.689958074629e+00	6.735333704992e-30
3.690105413955e+00	6.736511435346e-30
3.690252753282e+00	6.737689165700e-30
3.690400092609e+00	6.738866896054e-30
3.690547431936e+00	6.740044626408e-30
3.690694771262e+00	6.741222356762e-30
3.690842110589e+00	6.742400087116e-30
3.690989449916e+00	6.743577817470e-30
3.691136789242e+00	6.744755547824e-30
3.691284128569e+00	6.745933278178e-30
3.691431467896e+00	6.747111008532e-30
3.691578807223e+00	6.748288738886e-30
3.691726146549e+00	6.749466469240e-30
3.691873485876e+00	6.750644199594e-30
3.692020825203e+00	6.751821929948e-30
3.692168164529e+00	6.752999660302e-30
3.692315503856e+00	6.754177390656e-30
3.692462843183e+00	6.755355121010e-30
3.692610182509e+00	6.756532851364e-30
3.692757521836e+00	6.757710581717e-30
3.692904861163e+00	6.758888312071e-30
3.693052200490e+00	6.760066042425e-30
3.693199539816e+00	6.761243772779e-30
3.693346879143e+00	6.762421503133e-30
3.693494218470e+00	6.763599233487e-30
3.693641557796e+00	6.764776963841e-30
3.693788897123e+00	6.765954694195e-30
3.693936236450e+00	6.767132424549e-30
3.694083575776e+00	6.768310154903e-30
3.694230915103e+00	6.769487885257e-30
3.694378254430e+00	6.770665615611e-30
3.694525593757e+00	6.771843345965e-30
3.694672933083e+00	6.773021076319e-30
3.694820272410e+00	6.774198806673e-30
3.694967611737e+00	6.775376537027e-30
3.695114951063e+00	6.776554267381e-30
3.695262290390e+00	6.777731997735e-30
3.695409629717e+00	6.778909728089e-30
3.695556969043e+00	6.780087458443e-30
3.695704308370e+00	6.781265188797e-30
3.695851647697e+00	6.782442919151e-30
3.695998987024e+00	6.783620649505e-30
3.696146326350e+00	6.784798379859e-30
3.696293665677e+00	6.785976110213e-30
3.696441005004e+00	6.787153840567e-30
3.696588344330e+00	6.788331570921e-30
3.696735683657e+00	6.789509301275e-30
3.696883022984e+00	6.790687031629e-30
3.697030362310e+00	6.791864761983e-30
3.697177701637e+00	6.793042492337e-30
3.697325040964e+00	6.794220222691e-30
3.697472380291e+00	6.795397953045e-30
3.697619719617e+00	6.796575683399e-30
3.697767058944e+00	6.797753413753e-30
3.697914398271e+00	6.798931144107e-30
3.698061737597e+00	6.800108874461e-30
3.698209076924e+00	6.801286604815e-30
3.698356416251e+00	6.802464335169e-30
3.698503755577e+00	6.803642065523e-30
3.698651094904e+00	6.804819795877e-30
3.698798434231e+00	6.805997526231e-30
3.698945773558e+00	6.807175256585e-30
3.699093112884e+00	6.808352986939e-30
3.699240452211e+00	6.809530717293e-30
3.699387791538e+00	6.810708447647e-30
3.699535130864e+00	6.811886178001e-30
3.699682470191e+00	6.813063908355e-30
3.699829809518e+00	6.814241638709e-30
3.699977148844e+00	6.815419369063e-30
3.700124488171e+00	6.816597099417e-30
3.700271827498e+00	6.817774829771e-30
3.700419166825e+00	6.818952560124e-30
3.700566506151e+00	6.820130290478e-30
3.700713845478e+00	6.821308020832e-30
3.700861184805e+00	6.822485751186e-30
3.701008524131e+00	6.823663481540e-30
3.701155863458e+00	6.824841211894e-30
3.701303202785e+00	6.826018942248e-30
