# Longitud de onda (micrones)	Flujo (W)
3.154084943418919984e+00	3.267875774868593591e-30
3.154232282745620619e+00	3.267848799101229060e-30
3.154379622072321254e+00	3.267821823333878542e-30
3.154526961399021445e+00	3.267794847566530826e-30
3.154674300725722080e+00	3.267767871799166996e-30
3.154821640052422715e+00	3.267740896031809471e-30
3.154968979379123351e+00	3.267713920264460354e-30
3.155116318705823542e+00	3.267686944497100026e-30
3.155263658032524177e+00	3.267659968729744604e-30
3.155410997359224812e+00	3.267632992962389181e-30
3.155558336685925891e+00	3.267606017195030955e-30
3.155705676012625638e+00	3.267579041427676233e-30
3.155853015339326717e+00	3.267552065660316606e-30
3.156000354666027352e+00	3.267525089892966088e-30
3.156147693992727987e+00	3.267498114125605060e-30
3.156295033319428178e+00	3.267471138358251739e-30
3.156442372646128813e+00	3.267444162590897017e-30
3.156589711972829448e+00	3.267417186823539492e-30
3.156737051299530084e+00	3.267390211056186171e-30
3.156884390626230275e+00	3.267363235288828646e-30
3.157031729952930910e+00	3.267336259521466918e-30
3.157179069279631545e+00	3.267309283754112196e-30
3.157326408606332180e+00	3.267282307986755371e-30
3.157473747933032815e+00	3.267255332219398547e-30
3.157621087259733006e+00	3.267228356452045226e-30
3.157768426586433641e+00	3.267201380684687702e-30
3.157915765913134276e+00	3.267174404917332979e-30
3.158063105239834911e+00	3.267147429149976856e-30
3.158210444566535102e+00	3.267120453382619331e-30
3.158357783893235737e+00	3.267093477615261806e-30
3.158505123219936372e+00	3.267066501847903581e-30
3.158652462546637008e+00	3.267039526080550961e-30
3.158799801873337199e+00	3.267012550313198340e-30
3.158947141200037834e+00	3.266985574545840816e-30
3.159094480526738469e+00	3.266958598778483291e-30
3.159241819853439104e+00	3.266931623011121562e-30
3.159389159180139295e+00	3.266904647243768241e-30
3.159536498506839930e+00	3.266877671476411417e-30
3.159683837833540565e+00	3.266850695709058797e-30
3.159831177160241644e+00	3.266823719941705476e-30
3.159978516486941391e+00	3.266796744174341645e-30
3.160125855813642026e+00	3.266769768406987624e-30
3.160273195140343105e+00	3.266742792639629398e-30
3.160420534467043741e+00	3.266715816872278880e-30
3.160567873793744376e+00	3.266688841104924859e-30
3.160715213120444567e+00	3.266661865337561028e-30
3.160862552447145202e+00	3.266634889570212612e-30
3.161009891773845837e+00	3.266607913802852985e-30
3.161157231100546472e+00	3.266580938035489154e-30
3.161304570427246663e+00	3.266553962268137235e-30
3.161451909753947298e+00	3.266526986500780411e-30
3.161599249080647933e+00	3.266500010733426389e-30
3.161746588407348568e+00	3.266473034966073068e-30
3.161893927734048759e+00	3.266446059198713441e-30
3.162041267060749394e+00	3.266419083431356617e-30
3.162188606387450029e+00	3.266392107664003296e-30
3.162335945714150665e+00	3.266365131896645772e-30
3.162483285040850856e+00	3.266338156129287546e-30
3.162630624367551491e+00	3.266311180361929321e-30
3.162777963694252126e+00	3.266284204594578102e-30
3.162925303020952761e+00	3.266257228827221978e-30
3.163072642347652952e+00	3.266230253059860950e-30
3.163219981674353587e+00	3.266203277292501323e-30
3.163367321001054222e+00	3.266176301525148703e-30
3.163514660327754857e+00	3.266149325757796784e-30
3.163661999654455048e+00	3.266122349990442762e-30
3.163809338981155683e+00	3.266095374223080333e-30
3.163956678307856318e+00	3.266068398455731216e-30
3.164104017634556953e+00	3.266041422688369487e-30
3.164251356961258033e+00	3.266014446921016166e-30
3.164398696287957780e+00	3.265987471153658641e-30
3.164546035614658859e+00	3.265960495386304620e-30
3.164693374941359494e+00	3.265933519618939388e-30
3.164840714268060129e+00	3.265906543851588870e-30
3.164988053594760320e+00	3.265879568084227842e-30
3.165135392921460955e+00	3.265852592316878024e-30
3.165282732248161590e+00	3.265825616549521900e-30
3.165430071574862225e+00	3.265798640782167178e-30
3.165577410901562416e+00	3.265771665014812456e-30
3.165724750228263051e+00	3.265744689247450027e-30
3.165872089554963686e+00	3.265717713480094604e-30
3.166019428881664322e+00	3.265690737712738480e-30
3.166166768208364513e+00	3.265663761945383758e-30
3.166314107535065148e+00	3.265636786178022730e-30
3.166461446861765783e+00	3.265609810410667307e-30
3.166608786188466418e+00	3.265582834643311184e-30
3.166756125515166609e+00	3.265555858875955761e-30
3.166903464841867244e+00	3.265528883108596835e-30
3.167050804168567879e+00	3.265501907341246317e-30
3.167198143495268514e+00	3.265474931573888091e-30
3.167345482821969149e+00	3.265447955806531968e-30
3.167492822148669340e+00	3.265420980039172341e-30
3.167640161475369975e+00	3.265394004271819020e-30
3.167787500802070610e+00	3.265367028504462196e-30
3.167934840128771246e+00	3.265340052737103971e-30
3.168082179455471437e+00	3.265313076969752752e-30
3.168229518782172072e+00	3.265286101202398029e-30
3.168376858108872707e+00	3.265259125435037001e-30
3.168524197435573786e+00	3.265232149667682279e-30
3.168671536762273533e+00	3.265205173900331060e-30
3.168818876088974168e+00	3.265178198132970032e-30
3.168966215415675247e+00	3.265151222365609004e-30
3.169113554742375882e+00	3.265124246598259187e-30
3.169260894069076073e+00	3.265097270830900961e-30
3.169408233395776708e+00	3.265070295063549742e-30
3.169555572722477343e+00	3.265043319296185211e-30
3.169702912049177979e+00	3.265016343528835393e-30
3.169850251375878170e+00	3.264989367761477868e-30
3.169997590702578805e+00	3.264962391994123847e-30
3.170144930029279440e+00	3.264935416226766322e-30
3.170292269355980075e+00	3.264908440459410899e-30
3.170439608682680710e+00	3.264881464692049871e-30
3.170586948009380901e+00	3.264854488924696550e-30
3.170734287336081536e+00	3.264827513157334121e-30
3.170881626662782171e+00	3.264800537389985705e-30
3.171028965989482806e+00	3.264773561622619772e-30
3.171176305316182997e+00	3.264746585855266451e-30
3.171323644642883632e+00	3.264719610087916634e-30
3.171470983969584267e+00	3.264692634320557708e-30
3.171618323296284903e+00	3.264665658553198081e-30
3.171765662622985094e+00	3.264638682785846161e-30
3.171913001949685729e+00	3.264611707018490038e-30
3.172060341276386364e+00	3.264584731251133214e-30
3.172207680603086999e+00	3.264557755483774287e-30
3.172355019929787190e+00	3.264530779716418164e-30
3.172502359256487825e+00	3.264503803949067646e-30
3.172649698583188460e+00	3.264476828181708720e-30
3.172797037909889095e+00	3.264449852414350494e-30
3.172944377236589286e+00	3.264422876646986664e-30
3.173091716563289921e+00	3.264395900879644553e-30
3.173239055889990556e+00	3.264368925112282824e-30
3.173386395216691636e+00	3.264341949344925300e-30
3.173533734543392271e+00	3.264314973577571278e-30
3.173681073870092462e+00	3.264287997810208148e-30
3.173828413196793097e+00	3.264261022042856929e-30
3.173975752523493732e+00	3.264234046275500105e-30
3.174123091850194367e+00	3.264207070508147485e-30
3.174270431176894558e+00	3.264180094740789960e-30
3.174417770503595193e+00	3.264153118973430333e-30
3.174565109830295828e+00	3.264126143206075611e-30
3.174712449156996463e+00	3.264099167438715984e-30
3.174859788483696654e+00	3.264072191671364765e-30
3.175007127810397289e+00	3.264045215904001635e-30
3.175154467137097924e+00	3.264018240136655321e-30
3.175301806463798560e+00	3.263991264369292892e-30
3.175449145790498751e+00	3.263964288601938169e-30
3.175596485117199386e+00	3.263937312834579243e-30
3.175743824443900021e+00	3.263910337067225922e-30
3.175891163770600656e+00	3.263883361299873302e-30
3.176038503097300847e+00	3.263856385532510172e-30
3.176185842424001482e+00	3.263829409765150545e-30
3.176333181750702117e+00	3.263802433997798626e-30
3.176480521077402752e+00	3.263775458230444604e-30
3.176627860404103387e+00	3.263748482463091984e-30
3.176775199730803578e+00	3.263721506695734459e-30
3.176922539057504213e+00	3.263694530928379036e-30
3.177069878384204848e+00	3.263667555161016607e-30
3.177217217710905484e+00	3.263640579393663286e-30
3.177364557037605675e+00	3.263613603626302959e-30
3.177511896364306310e+00	3.263586627858957345e-30
3.177659235691007389e+00	3.263559652091597018e-30
3.177806575017708024e+00	3.263532676324235289e-30
3.177953914344407771e+00	3.263505700556888274e-30
3.178101253671108850e+00	3.263478724789531450e-30
3.178248592997809485e+00	3.263451749022165517e-30
3.178395932324510120e+00	3.263424773254808693e-30
3.178543271651210311e+00	3.263397797487458175e-30
3.178690610977910946e+00	3.263370821720099949e-30
3.178837950304611581e+00	3.263343845952743826e-30
3.178985289631312217e+00	3.263316870185388403e-30
3.179132628958012408e+00	3.263289894418029477e-30
3.179279968284713043e+00	3.263262918650676156e-30
3.179427307611413678e+00	3.263235942883322135e-30
3.179574646938114313e+00	3.263208967115959005e-30
3.179721986264814948e+00	3.263181991348603582e-30
3.179869325591515139e+00	3.263155015581253764e-30
3.180016664918215774e+00	3.263128039813892736e-30
3.180164004244916409e+00	3.263101064046539415e-30
3.180311343571617044e+00	3.263074088279184693e-30
3.180458682898317235e+00	3.263047112511824366e-30
3.180606022225017870e+00	3.263020136744468943e-30
3.180753361551718505e+00	3.262993160977117023e-30
3.180900700878419141e+00	3.262966185209758097e-30
3.181048040205119332e+00	3.262939209442400572e-30
3.181195379531819967e+00	3.262912233675047251e-30
3.181342718858520602e+00	3.262885257907687625e-30
3.181490058185221237e+00	3.262858282140332903e-30
3.181637397511921428e+00	3.262831306372978180e-30
3.181784736838622063e+00	3.262804330605627662e-30
3.181932076165322698e+00	3.262777354838263831e-30
3.182079415492023777e+00	3.262750379070905606e-30
3.182226754818723524e+00	3.262723403303546680e-30
3.182374094145424603e+00	3.262696427536189856e-30
3.182521433472125238e+00	3.262669451768835134e-30
3.182668772798825874e+00	3.262642476001480411e-30
3.182816112125526509e+00	3.262615500234126390e-30
3.182963451452226700e+00	3.262588524466765362e-30
3.183110790778927335e+00	3.262561548699416945e-30
3.183258130105627970e+00	3.262534572932059421e-30
3.183405469432328605e+00	3.262507597164696991e-30
3.183552808759028796e+00	3.262480621397340868e-30
3.183700148085729431e+00	3.262453645629996655e-30
3.183847487412430066e+00	3.262426669862629322e-30
3.183994826739130701e+00	3.262399694095274599e-30
3.184142166065830892e+00	3.262372718327921278e-30
3.184289505392531527e+00	3.262345742560562352e-30
3.184436844719232163e+00	3.262318766793204828e-30
3.184584184045932798e+00	3.262291791025855711e-30
3.184731523372632989e+00	3.262264815258499587e-30
3.184878862699333624e+00	3.262237839491139260e-30
3.185026202026034259e+00	3.262210863723782436e-30
3.185173541352734894e+00	3.262183887956425611e-30
3.185320880679435085e+00	3.262156912189068087e-30
3.185468220006135720e+00	3.262129936421716167e-30
3.185615559332836355e+00	3.262102960654356540e-30
3.185762898659536990e+00	3.262075984887000417e-30
3.185910237986237181e+00	3.262049009119645695e-30
3.186057577312937816e+00	3.262022033352285367e-30
3.186204916639638451e+00	3.261995057584929944e-30
3.186352255966339531e+00	3.261968081817573120e-30
3.186499595293040166e+00	3.261941106050221201e-30
3.186646934619739913e+00	3.261914130282860873e-30
3.186794273946440992e+00	3.261887154515508954e-30
3.186941613273141627e+00	3.261860178748152830e-30
3.187088952599842262e+00	3.261833202980793904e-30
3.187236291926542453e+00	3.261806227213439182e-30
3.187383631253243088e+00	3.261779251446078855e-30
3.187530970579943723e+00	3.261752275678722030e-30
3.187678309906644358e+00	3.261725299911364506e-30
3.187825649233344549e+00	3.261698324144011185e-30
3.187972988560045184e+00	3.261671348376661367e-30
3.188120327886745820e+00	3.261644372609300339e-30
3.188267667213446455e+00	3.261617396841940012e-30
3.188415006540146646e+00	3.261590421074584589e-30
3.188562345866847281e+00	3.261563445307227064e-30
3.188709685193547916e+00	3.261536469539879348e-30
3.188857024520248551e+00	3.261509493772514817e-30
3.189004363846948742e+00	3.261482518005164999e-30
3.189151703173649377e+00	3.261455542237806073e-30
3.189299042500350012e+00	3.261428566470448549e-30
3.189446381827050647e+00	3.261401590703100132e-30
3.189593721153751282e+00	3.261374614935740505e-30
3.189741060480451473e+00	3.261347639168378777e-30
3.189888399807152108e+00	3.261320663401022653e-30
3.190035739133852744e+00	3.261293687633667230e-30
3.190183078460553379e+00	3.261266711866309706e-30
3.190330417787253570e+00	3.261239736098954983e-30
3.190477757113954205e+00	3.261212760331600261e-30
3.190625096440654840e+00	3.261185784564244838e-30
3.190772435767355919e+00	3.261158808796886613e-30
3.190919775094055666e+00	3.261131833029534693e-30
3.191067114420756301e+00	3.261104857262179271e-30
3.191214453747457380e+00	3.261077881494818243e-30
3.191361793074158015e+00	3.261050905727465622e-30
3.191509132400858206e+00	3.261023929960108098e-30
3.191656471727558841e+00	3.260996954192750573e-30
3.191803811054259477e+00	3.260969978425393749e-30
3.191951150380960112e+00	3.260943002658036224e-30
3.192098489707660303e+00	3.260916026890685706e-30
3.192245829034360938e+00	3.260889051123328881e-30
3.192393168361061573e+00	3.260862075355965051e-30
3.192540507687762208e+00	3.260835099588610329e-30
3.192687847014462843e+00	3.260808123821252103e-30
3.192835186341163034e+00	3.260781148053896680e-30
3.192982525667863669e+00	3.260754172286546863e-30
3.193129864994564304e+00	3.260727196519190739e-30
3.193277204321264939e+00	3.260700220751833915e-30
3.193424543647965130e+00	3.260673244984472186e-30
3.193571882974665765e+00	3.260646269217118165e-30
3.193719222301366401e+00	3.260619293449763443e-30
3.193866561628067036e+00	3.260592317682408720e-30
3.194013900954767227e+00	3.260565341915049094e-30
3.194161240281467862e+00	3.260538366147695773e-30
3.194308579608168497e+00	3.260511390380338248e-30
3.194455918934869132e+00	3.260484414612978621e-30
3.194603258261569323e+00	3.260457438845626702e-30
3.194750597588269958e+00	3.260430463078267776e-30
3.194897936914970593e+00	3.260403487310915856e-30
3.195045276241671228e+00	3.260376511543559032e-30
3.195192615568371419e+00	3.260349535776198004e-30
3.195339954895072054e+00	3.260322560008849587e-30
3.195487294221773134e+00	3.260295584241494165e-30
3.195634633548473769e+00	3.260268608474130334e-30
3.195781972875174404e+00	3.260241632706776312e-30
3.195929312201874595e+00	3.260214656939420890e-30
3.196076651528575230e+00	3.260187681172058460e-30
3.196223990855275865e+00	3.260160705404708643e-30
3.196371330181976500e+00	3.260133729637346914e-30
3.196518669508676691e+00	3.260106753869991491e-30
3.196666008835377326e+00	3.260079778102634667e-30
3.196813348162077961e+00	3.260052802335284149e-30
3.196960687488778596e+00	3.260025826567928025e-30
3.197108026815478787e+00	3.259998850800569800e-30
3.197255366142179422e+00	3.259971875033209472e-30
3.197402705468880058e+00	3.259944899265854050e-30
3.197550044795580693e+00	3.259917923498503531e-30
3.197697384122280884e+00	3.259890947731146707e-30
3.197844723448981519e+00	3.259863971963789883e-30
3.197992062775682154e+00	3.259836996196433059e-30
3.198139402102382789e+00	3.259810020429067827e-30
3.198286741429082980e+00	3.259783044661715907e-30
3.198434080755783615e+00	3.259756068894358383e-30
3.198581420082484250e+00	3.259729093127005062e-30
3.198728759409184885e+00	3.259702117359649639e-30
3.198876098735885520e+00	3.259675141592291413e-30
3.199023438062585711e+00	3.259648165824934589e-30
3.199170777389286346e+00	3.259621190057581969e-30
3.199318116715986982e+00	3.259594214290225846e-30
3.199465456042688061e+00	3.259567238522867620e-30
3.199612795369387808e+00	3.259540262755509395e-30
3.199760134696088443e+00	3.259513286988162380e-30
3.199907474022789522e+00	3.259486311220806256e-30
3.200054813349490157e+00	3.259459335453445929e-30
3.200202152676190348e+00	3.259432359686084901e-30
3.200349492002890983e+00	3.259405383918725274e-30
3.200496831329591618e+00	3.259378408151373354e-30
3.200644170656292253e+00	3.259351432384023537e-30
3.200791509982992444e+00	3.259324456616662509e-30
3.200938849309693079e+00	3.259297480849309188e-30
3.201086188636393715e+00	3.259270505081947459e-30
3.201233527963094350e+00	3.259243529314590635e-30
3.201380867289794541e+00	3.259216553547233110e-30
3.201528206616495176e+00	3.259189577779888197e-30
3.201675545943195811e+00	3.259162602012525768e-30
3.201822885269896446e+00	3.259135626245160536e-30
3.201970224596597081e+00	3.259108650477814221e-30
3.202117563923297272e+00	3.259081674710457397e-30
3.202264903249997907e+00	3.259054698943103376e-30
3.202412242576698542e+00	3.259027723175745150e-30
3.202559581903399177e+00	3.259000747408390428e-30
3.202706921230099368e+00	3.258973771641030801e-30
3.202854260556800003e+00	3.258946795873675379e-30
3.203001599883500639e+00	3.258919820106317854e-30
3.203148939210201274e+00	3.258892844338958928e-30
3.203296278536901465e+00	3.258865868571611212e-30
3.203443617863602100e+00	3.258838892804250184e-30
3.203590957190302735e+00	3.258811917036892659e-30
3.203738296517003370e+00	3.258784941269530930e-30
3.203885635843703561e+00	3.258757965502179011e-30
3.204032975170404196e+00	3.258730989734824989e-30
3.204180314497105275e+00	3.258704013967467465e-30
3.204327653823805910e+00	3.258677038200118348e-30
3.204474993150505657e+00	3.258650062432758721e-30
3.204622332477206736e+00	3.258623086665402597e-30
3.204769671803907372e+00	3.258596110898038767e-30
3.204917011130608007e+00	3.258569135130689650e-30
3.205064350457308642e+00	3.258542159363331424e-30
3.205211689784008833e+00	3.258515183595982307e-30
3.205359029110709468e+00	3.258488207828626184e-30
3.205506368437410103e+00	3.258461232061261653e-30
3.205653707764110738e+00	3.258434256293906230e-30
3.205801047090810929e+00	3.258407280526545902e-30
3.205948386417511564e+00	3.258380304759193282e-30
3.206095725744212199e+00	3.258353328991835757e-30
3.206243065070912834e+00	3.258326353224485239e-30
3.206390404397613025e+00	3.258299377457129115e-30
3.206537743724313660e+00	3.258272401689770189e-30
3.206685083051014296e+00	3.258245425922411964e-30
3.206832422377714931e+00	3.258218450155054439e-30
3.206979761704415122e+00	3.258191474387701819e-30
3.207127101031115757e+00	3.258164498620341492e-30
3.207274440357816392e+00	3.258137522852990273e-30
3.207421779684517027e+00	3.258110547085631347e-30
3.207569119011217218e+00	3.258083571318275924e-30
3.207716458337917853e+00	3.258056595550916998e-30
3.207863797664618488e+00	3.258029619783567180e-30
3.208011136991319123e+00	3.258002644016200547e-30
3.208158476318019314e+00	3.257975668248852130e-30
3.208305815644719949e+00	3.257948692481498810e-30
3.208453154971420584e+00	3.257921716714138482e-30
3.208600494298121664e+00	3.257894740946785161e-30
3.208747833624822299e+00	3.257867765179427636e-30
3.208895172951522046e+00	3.257840789412070112e-30
3.209042512278223125e+00	3.257813813644709784e-30
3.209189851604923760e+00	3.257786837877357865e-30
3.209337190931624395e+00	3.257759862109998238e-30
3.209484530258324586e+00	3.257732886342644917e-30
3.209631869585025221e+00	3.257705910575289494e-30
3.209779208911725856e+00	3.257678934807931969e-30
3.209926548238426491e+00	3.257651959040575846e-30
3.210073887565126682e+00	3.257624983273221824e-30
3.210221226891827317e+00	3.257598007505863599e-30
3.210368566218527953e+00	3.257571031738504673e-30
3.210515905545228588e+00	3.257544055971150651e-30
3.210663244871928779e+00	3.257517080203794528e-30
3.210810584198629414e+00	3.257490104436444010e-30
3.210957923525330049e+00	3.257463128669080179e-30
3.211105262852030684e+00	3.257436152901729661e-30
3.211252602178730875e+00	3.257409177134362327e-30
3.211399941505431510e+00	3.257382201367016012e-30
3.211547280832132145e+00	3.257355225599656386e-30
3.211694620158832780e+00	3.257328249832298861e-30
3.211841959485533415e+00	3.257301274064942737e-30
3.211989298812233606e+00	3.257274298297585913e-30
3.212136638138934241e+00	3.257247322530236096e-30
3.212283977465634877e+00	3.257220346762879972e-30
3.212431316792335512e+00	3.257193370995517543e-30
3.212578656119035703e+00	3.257166395228164222e-30
3.212725995445736338e+00	3.257139419460801793e-30
3.212873334772436973e+00	3.257112443693449873e-30
3.213020674099138052e+00	3.257085467926094450e-30
3.213168013425837799e+00	3.257058492158738327e-30
3.213315352752538878e+00	3.257031516391380802e-30
3.213462692079239513e+00	3.257004540624026080e-30
3.213610031405940148e+00	3.256977564856668555e-30
3.213757370732640339e+00	3.256950589089316635e-30
3.213904710059340974e+00	3.256923613321955607e-30
3.214052049386041610e+00	3.256896637554605790e-30
3.214199388712742245e+00	3.256869661787237054e-30
3.214346728039442436e+00	3.256842686019892842e-30
3.214494067366143071e+00	3.256815710252531113e-30
3.214641406692843706e+00	3.256788734485173588e-30
3.214788746019544341e+00	3.256761758717819567e-30
3.214936085346244976e+00	3.256734782950459240e-30
3.215083424672945167e+00	3.256707807183101014e-30
3.215230763999645802e+00	3.256680831415750496e-30
3.215378103326346437e+00	3.256653855648395774e-30
3.215525442653047072e+00	3.256626879881036147e-30
3.215672781979747263e+00	3.256599904113682826e-30
3.215820121306447898e+00	3.256572928346328804e-30
3.215967460633148534e+00	3.256545952578963573e-30
3.216114799959849169e+00	3.256518976811615857e-30
3.216262139286549360e+00	3.256492001044256931e-30
3.216409478613249995e+00	3.256465025276900807e-30
3.216556817939950630e+00	3.256438049509544684e-30
3.216704157266651265e+00	3.256411073742188560e-30
3.216851496593351456e+00	3.256384097974824029e-30
3.216998835920052091e+00	3.256357122207475613e-30
3.217146175246752726e+00	3.256330146440119489e-30
3.217293514573453805e+00	3.256303170672768270e-30
3.217440853900153552e+00	3.256276194905410045e-30
3.217588193226854187e+00	3.256249219138056724e-30
3.217735532553555267e+00	3.256222243370693594e-30
3.217882871880255902e+00	3.256195267603338171e-30
3.218030211206956537e+00	3.256168291835986952e-30
3.218177550533656728e+00	3.256141316068628727e-30
3.218324889860357363e+00	3.256114340301262794e-30
3.218472229187057998e+00	3.256087364533910875e-30
3.218619568513758633e+00	3.256060388766556853e-30
3.218766907840458824e+00	3.256033412999200730e-30
3.218914247167159459e+00	3.256006437231841103e-30
3.219061586493860094e+00	3.255979461464483578e-30
3.219208925820560729e+00	3.255952485697135162e-30
3.219356265147260920e+00	3.255925509929776936e-30
3.219503604473961555e+00	3.255898534162418010e-30
3.219650943800662191e+00	3.255871558395063288e-30
3.219798283127362826e+00	3.255844582627703661e-30
3.219945622454063017e+00	3.255817606860351041e-30
3.220092961780763652e+00	3.255790631092993516e-30
3.220240301107464287e+00	3.255763655325633889e-30
3.220387640434164922e+00	3.255736679558280569e-30
3.220534979760865113e+00	3.255709703790920942e-30
3.220682319087565748e+00	3.255682728023564818e-30
3.220829658414266383e+00	3.255655752256211497e-30
3.220976997740967018e+00	3.255628776488856075e-30
3.221124337067667653e+00	3.255601800721504155e-30
3.221271676394367844e+00	3.255574824954146630e-30
3.221419015721068480e+00	3.255547849186791908e-30
3.221566355047769115e+00	3.255520873419437886e-30
3.221713694374470194e+00	3.255493897652074056e-30
3.221861033701169941e+00	3.255466921884718633e-30
3.222008373027871020e+00	3.255439946117361809e-30
3.222155712354571655e+00	3.255412970350004284e-30
3.222303051681272290e+00	3.255385994582655167e-30
3.222450391007972481e+00	3.255359018815295540e-30
3.222597730334673116e+00	3.255332043047931009e-30
3.222745069661373751e+00	3.255305067280585395e-30
3.222892408988074386e+00	3.255278091513220163e-30
3.223039748314774577e+00	3.255251115745864741e-30
3.223187087641475213e+00	3.255224139978508617e-30
3.223334426968175848e+00	3.255197164211153194e-30
3.223481766294876483e+00	3.255170188443801975e-30
3.223629105621576674e+00	3.255143212676447253e-30
3.223776444948277309e+00	3.255116236909086225e-30
3.223923784274977944e+00	3.255089261141735006e-30
3.224071123601678579e+00	3.255062285374371175e-30
3.224218462928379214e+00	3.255035309607019256e-30
3.224365802255079405e+00	3.255008333839654725e-30
3.224513141581780040e+00	3.254981358072301404e-30
3.224660480908480675e+00	3.254954382304951586e-30
3.224807820235181310e+00	3.254927406537595463e-30
3.224955159561881501e+00	3.254900430770230931e-30
3.225102498888582137e+00	3.254873455002878311e-30
3.225249838215282772e+00	3.254846479235523589e-30
3.225397177541983407e+00	3.254819503468166765e-30
3.225544516868683598e+00	3.254792527700812743e-30
3.225691856195384233e+00	3.254765551933455919e-30
3.225839195522084868e+00	3.254738576166102598e-30
3.225986534848785947e+00	3.254711600398738768e-30
3.226133874175485694e+00	3.254684624631386147e-30
3.226281213502186329e+00	3.254657648864037030e-30
3.226428552828887408e+00	3.254630673096673900e-30
3.226575892155588043e+00	3.254603697329319178e-30
3.226723231482287790e+00	3.254576721561959551e-30
3.226870570808988870e+00	3.254549745794609033e-30
3.227017910135689505e+00	3.254522770027251508e-30
3.227165249462390140e+00	3.254495794259893283e-30
3.227312588789090775e+00	3.254468818492542765e-30
3.227459928115790966e+00	3.254441842725181036e-30
3.227607267442491601e+00	3.254414866957823511e-30
3.227754606769192236e+00	3.254387891190465286e-30
3.227901946095892871e+00	3.254360915423115468e-30
3.228049285422593062e+00	3.254333939655760746e-30
3.228196624749293697e+00	3.254306963888396215e-30
3.228343964075994332e+00	3.254279988121036588e-30
3.228491303402694967e+00	3.254253012353685369e-30
3.228638642729395158e+00	3.254226036586332048e-30
3.228785982056095794e+00	3.254199060818978026e-30
3.228933321382796429e+00	3.254172085051618400e-30
3.229080660709497064e+00	3.254145109284263678e-30
3.229228000036197255e+00	3.254118133516902650e-30
3.229375339362897890e+00	3.254091157749547927e-30
3.229522678689598525e+00	3.254064181982194606e-30
3.229670018016299160e+00	3.254037206214833578e-30
3.229817357342999351e+00	3.254010230447480958e-30
3.229964696669699986e+00	3.253983254680126937e-30
3.230112035996400621e+00	3.253956278912770112e-30
3.230259375323101256e+00	3.253929303145412588e-30
3.230406714649802336e+00	3.253902327378055764e-30
3.230554053976502082e+00	3.253875351610696837e-30
3.230701393303202718e+00	3.253848375843343517e-30
3.230848732629903797e+00	3.253821400075986692e-30
3.230996071956604432e+00	3.253794424308629168e-30
3.231143411283304623e+00	3.253767448541275146e-30
3.231290750610005258e+00	3.253740472773923927e-30
3.231438089936705893e+00	3.253713497006564300e-30
3.231585429263406528e+00	3.253686521239208177e-30
3.231732768590106719e+00	3.253659545471848550e-30
3.231880107916807354e+00	3.253632569704490325e-30
3.232027447243507989e+00	3.253605593937134201e-30
3.232174786570208624e+00	3.253578618169779479e-30
3.232322125896908815e+00	3.253551642402428260e-30
3.232469465223609451e+00	3.253524666635066531e-30
3.232616804550310086e+00	3.253497690867711109e-30
3.232764143877010721e+00	3.253470715100357788e-30
3.232911483203710912e+00	3.253443739332998862e-30
3.233058822530411547e+00	3.253416763565643439e-30
3.233206161857112182e+00	3.253389787798284513e-30
3.233353501183812817e+00	3.253362812030929090e-30
3.233500840510513008e+00	3.253335836263577170e-30
3.233648179837213643e+00	3.253308860496218244e-30
3.233795519163914278e+00	3.253281884728862121e-30
3.233942858490614913e+00	3.253254908961508800e-30
3.234090197817315548e+00	3.253227933194146371e-30
3.234237537144015739e+00	3.253200957426793750e-30
3.234384876470716375e+00	3.253173981659436926e-30
3.234532215797417010e+00	3.253147005892080803e-30
3.234679555124117645e+00	3.253120030124725380e-30
3.234826894450817836e+00	3.253093054357365052e-30
3.234974233777518471e+00	3.253066078590011732e-30
3.235121573104219550e+00	3.253039102822657710e-30
3.235268912430920185e+00	3.253012127055300185e-30
3.235416251757619932e+00	3.252985151287941259e-30
3.235563591084321011e+00	3.252958175520583734e-30
3.235710930411021646e+00	3.252931199753229713e-30
3.235858269737722281e+00	3.252904223985870787e-30
3.236005609064422472e+00	3.252877248218520268e-30
3.236152948391123108e+00	3.252850272451166247e-30
3.236300287717823743e+00	3.252823296683805919e-30
3.236447627044524378e+00	3.252796320916444191e-30
3.236594966371224569e+00	3.252769345149093673e-30
3.236742305697925204e+00	3.252742369381734746e-30
3.236889645024625839e+00	3.252715393614382827e-30
3.237036984351326474e+00	3.252688417847028105e-30
3.237184323678027109e+00	3.252661442079674784e-30
3.237331663004727300e+00	3.252634466312309552e-30
3.237479002331427935e+00	3.252607490544958333e-30
3.237626341658128570e+00	3.252580514777595904e-30
3.237773680984829205e+00	3.252553539010247487e-30
3.237921020311529396e+00	3.252526563242887160e-30
3.238068359638230032e+00	3.252499587475532438e-30
3.238215698964930667e+00	3.252472611708172811e-30
3.238363038291631302e+00	3.252445635940822293e-30
3.238510377618331493e+00	3.252418660173459863e-30
3.238657716945032128e+00	3.252391684406107243e-30
3.238805056271732763e+00	3.252364708638746215e-30
3.238952395598433398e+00	3.252337732871396397e-30
3.239099734925133589e+00	3.252310757104033267e-30
3.239247074251834224e+00	3.252283781336678545e-30
3.239394413578534859e+00	3.252256805569325224e-30
3.239541752905235938e+00	3.252229829801971203e-30
3.239689092231935685e+00	3.252202854034611576e-30
